RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
344,0,11/8/2010,ADESA,2003,7,NISSAN,XTERRA 2WD V6,SE,4D SPORT UTILITY SE,GREY,AUTO,1,Alloy,52526,TOP LINE ASIAN,MEDIUM SUV,OTHER,5529,6132,8454,9036,5849,6906,8995,9838,NO,GREEN,19638,33619,FL,7650,0,805
345,0,11/8/2010,ADESA,2007,3,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L,PURPLE,AUTO,1,Alloy,85042,AMERICAN,LARGE,GM,7655,8963,11715,13333,7307,8655,11240,12752,NULL,NULL,5546,33619,FL,8000,0,2152
346,0,11/8/2010,ADESA,2005,5,BUICK,TERRAZA FWD V6,CXL,4D WAGON CX,RED,AUTO,1,Alloy,83135,AMERICAN,VAN,GM,7523,9285,11236,12902,6263,8835,9900,12522,NULL,NULL,19638,33619,FL,7450,0,2282
347,0,11/15/2010,ADESA,2005,5,FORD,FOCUS,ZX3,2D COUPE ZX3,RED,AUTO,1,Alloy,107337,AMERICAN,COMPACT,FORD,3765,4952,6620,7994,3889,4798,7445,8466,NO,GREEN,19638,33619,FL,4350,0,1450
348,0,11/15/2010,ADESA,2007,3,FORD,FOCUS,ZX4,4D SEDAN S,SILVER,AUTO,2,Covers,76898,AMERICAN,COMPACT,FORD,5798,7316,9688,11091,5664,7148,8888,10299,NULL,NULL,19638,33619,FL,5100,0,1155
349,0,11/15/2010,ADESA,2006,4,MAZDA,MAZDA6,s,4D SEDAN S,BLACK,AUTO,3,Special,69654,OTHER ASIAN,MEDIUM,OTHER,7067,8474,11300,12633,7433,9101,11136,12460,NULL,NULL,19638,33619,FL,7250,0,1313
350,0,11/15/2010,ADESA,2006,4,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,MAROON,AUTO,2,Covers,74187,AMERICAN,MEDIUM SUV,GM,8258,9982,12554,14114,7797,9857,11518,13600,NO,GREEN,19638,33619,FL,8000,0,1389
351,0,11/15/2010,ADESA,2005,5,JEEP,LIBERTY 2WD V6,Ren,4D SUV RENEGADE,SILVER,AUTO,1,Alloy,76007,AMERICAN,SMALL SUV,CHRYSLER,7979,9680,11325,12953,8167,9595,11202,12774,NULL,NULL,19638,33619,FL,7600,0,686
352,0,11/15/2010,ADESA,2004,6,MITSUBISHI,ENDEAVOR AWD,LS,4D SPORT UTILITY LS,SILVER,AUTO,1,Alloy,75878,OTHER ASIAN,MEDIUM SUV,OTHER,5584,6689,9409,10470,5526,7061,8850,10567,NO,GREEN,19638,33619,FL,7200,0,920
353,0,11/15/2010,ADESA,2005,5,PONTIAC,VIBE,Bas,4D WAGON,WHITE,AUTO,1,Alloy,44437,AMERICAN,MEDIUM,GM,5017,6360,8225,9724,5301,6542,8342,10043,NULL,NULL,19638,33619,FL,7400,0,482
354,0,11/15/2010,ADESA,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,87839,AMERICAN,COMPACT,GM,4529,5607,7233,8483,4698,5835,7597,8838,NO,GREEN,5546,33619,FL,5000,0,853
355,0,11/15/2010,ADESA,2006,4,PONTIAC,GRAND PRIX,Bas,4D SEDAN,GOLD,AUTO,1,Alloy,82246,AMERICAN,LARGE,GM,5629,7085,9278,10521,5351,6552,8433,10326,NULL,NULL,19638,33619,FL,6500,0,2152
356,0,11/15/2010,ADESA,2006,4,FORD,FIVE HUNDRED,SE,4D SEDAN SE,RED,AUTO,1,Alloy,66282,AMERICAN,LARGE,FORD,5036,6526,9078,10356,5684,6996,9714,10724,NULL,NULL,5546,33619,FL,7000,0,1313
357,0,11/15/2010,ADESA,2005,5,FORD,TAURUS,SE,4D SEDAN SE FFV,BLUE,AUTO,1,Alloy,88400,AMERICAN,MEDIUM,FORD,4349,5880,7746,9757,4125,5738,7536,9368,NO,GREEN,19638,33619,FL,4900,0,983
358,1,11/15/2010,ADESA,2003,7,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L SE,WHITE,AUTO,3,Special,76650,AMERICAN,VAN,CHRYSLER,3258,4022,6510,7392,3718,4482,6602,7447,NO,GREEN,19638,33619,FL,5000,0,1923
359,0,11/15/2010,ADESA,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,RED,AUTO,2,Covers,60886,AMERICAN,MEDIUM,CHRYSLER,7487,8548,11220,12256,7629,8779,11501,12633,NULL,NULL,5546,33619,FL,9100,0,1020
360,0,11/22/2010,ADESA,2007,3,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,BLUE,AUTO,2,Covers,75940,AMERICAN,MEDIUM,CHRYSLER,6935,8065,10701,12200,6516,7793,10025,11509,NULL,NULL,5546,33619,FL,6900,0,1155
361,0,11/22/2010,ADESA,2006,4,CHRYSLER,TOWN & COUNTRY 2WD V,Bas,MINIVAN 3.3L,SILVER,AUTO,2,Covers,56039,AMERICAN,VAN,CHRYSLER,5335,6753,9066,10559,6109,7661,9397,11249,NO,GREEN,5546,33619,FL,6900,0,1251
362,0,11/22/2010,ADESA,2004,6,CHRYSLER,PT CRUISER,Tou,4D SEDAN TOURING TURBO,BLACK,AUTO,1,Alloy,49097,AMERICAN,MEDIUM,CHRYSLER,3737,4820,6903,8151,3320,4195,6504,7632,NULL,NULL,5546,33619,FL,5200,0,1046
363,0,11/22/2010,ADESA,2008,2,CHRYSLER,SEBRING 4C,Bas,2D CONVERTIBLE LX,RED,AUTO,2,Covers,51127,AMERICAN,MEDIUM,CHRYSLER,8662,10020,12371,14000,10100,11432,13634,14884,NO,GREEN,5546,33619,FL,9600,0,920
364,0,11/22/2010,ADESA,2006,4,CHEVROLET,IMPALA,LTZ,4D SEDAN LTZ,BLACK,AUTO,1,Alloy,77697,AMERICAN,LARGE,GM,7548,9486,11284,13654,7198,8565,10415,12122,NULL,NULL,5546,33619,FL,7750,0,1974
365,0,11/22/2010,ADESA,2005,5,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,BLUE,AUTO,1,Alloy,72216,AMERICAN,MEDIUM,GM,4318,5469,7267,8642,5152,6376,7865,9290,NO,GREEN,5546,33619,FL,6200,0,1272
366,1,11/22/2010,ADESA,2003,7,FORD,WINDSTAR FWD V6,LX,PASSENGER 3.8L LX,WHITE,AUTO,1,Alloy,86003,AMERICAN,VAN,FORD,2747,3929,5626,7013,2960,4204,6089,7252,NULL,NULL,5546,33619,FL,4600,0,2322
367,0,11/22/2010,ADESA,2001,9,CHEVROLET,MALIBU V6,Bas,4D SEDAN,WHITE,AUTO,2,Covers,47019,AMERICAN,MEDIUM,GM,1788,2751,4748,5951,1829,2834,4521,5523,NO,GREEN,5546,33619,FL,4500,0,1769
368,0,11/22/2010,ADESA,2007,3,CHRYSLER,300,Bas,4D SEDAN,WHITE,AUTO,2,Covers,66750,AMERICAN,SPECIALTY,CHRYSLER,9899,11476,14193,15739,10244,11923,14403,15902,NULL,NULL,5546,33619,FL,9500,0,1215
369,0,11/22/2010,ADESA,2007,3,PONTIAC,GRAND PRIX,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,76365,AMERICAN,LARGE,GM,7093,8669,10926,12809,7857,9474,11365,13705,NULL,NULL,5546,33619,FL,7750,0,1974
370,0,11/22/2010,ADESA,2006,4,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER 3.5L LS,BLUE,AUTO,2,Covers,98358,AMERICAN,VAN,GM,5619,6876,9683,10938,4974,5932,8719,9786,NULL,NULL,5546,33619,FL,5000,0,2495
371,0,11/22/2010,ADESA,2006,4,KIA,SPECTRA,EX,4D SEDAN,SILVER,AUTO,2,Covers,70322,OTHER ASIAN,MEDIUM,OTHER,4390,5804,7885,10424,4773,5753,7657,9187,NO,GREEN,5546,33619,FL,5500,0,569
372,0,11/22/2010,ADESA,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,89100,AMERICAN,LARGE,GM,7454,8739,10601,12293,7318,8582,11169,12449,NULL,NULL,5546,33619,FL,7300,0,2152
373,0,11/22/2010,ADESA,2003,7,DODGE,NEON,SXT,4D SEDAN SXT,YELLOW,AUTO,1,Alloy,71542,AMERICAN,COMPACT,CHRYSLER,2236,3017,4935,5894,2759,3700,5224,6218,NO,GREEN,5546,33619,FL,4400,0,986
374,0,11/22/2010,ADESA,2008,2,CHRYSLER,300,LX,4D SEDAN,BLACK,AUTO,2,Covers,73402,AMERICAN,SPECIALTY,CHRYSLER,10782,12010,14421,15733,10355,11937,14059,15631,NULL,NULL,5546,33619,FL,9650,0,1389
375,0,11/22/2010,ADESA,2003,7,HYUNDAI,SANTA FE 2WD V6,GLS,4D CUV 2.7L GLS,GOLD,AUTO,1,Alloy,97902,OTHER ASIAN,MEDIUM SUV,OTHER,4014,4998,7258,8314,4134,5566,7590,8511,NO,GREEN,5546,33619,FL,5100,0,1065
376,0,11/22/2010,ADESA,2006,4,HYUNDAI,SONATA V6,GLS,4D SEDAN GLS,BLACK,AUTO,1,Alloy,32671,OTHER ASIAN,MEDIUM,OTHER,6210,7475,9446,10768,7060,8412,10146,12042,NO,GREEN,5546,33619,FL,7500,0,582
377,0,11/22/2010,ADESA,2006,4,DODGE,CHARGER,Bas,4D SEDAN SE,SILVER,AUTO,2,Covers,89417,AMERICAN,SPECIALTY,CHRYSLER,8466,9261,12336,13014,8291,9631,12302,13707,NULL,NULL,5546,33619,FL,9400,0,1503
378,0,11/22/2010,ADESA,2008,2,KIA,OPTIMA 4C,LX,4D SEDAN,MAROON,AUTO,2,Covers,35655,OTHER ASIAN,MEDIUM,OTHER,7242,8471,10314,12065,9427,10390,12441,13242,NO,GREEN,5546,33619,FL,8400,0,582
379,0,11/22/2010,ADESA,2007,3,CHRYSLER,300,Bas,4D SEDAN,WHITE,AUTO,2,Covers,40909,AMERICAN,SPECIALTY,CHRYSLER,9899,11476,14193,15739,10095,11870,13813,15736,NULL,NULL,5546,33619,FL,9600,0,975
380,0,11/22/2010,ADESA,2005,5,CHEVROLET,1500 SILVERADO PICKU,Bas,REG CAB 4.3L,GREY,AUTO,1,Alloy,70868,AMERICAN,LARGE TRUCK,GM,5178,7016,9597,11184,4962,6494,9496,11286,NULL,NULL,5546,33619,FL,6400,0,1272
381,0,11/22/2010,ADESA,2008,2,CHRYSLER,SEBRING 4C,LX,4D SEDAN LX,BLUE,AUTO,2,Covers,51125,AMERICAN,MEDIUM,CHRYSLER,8000,9019,11577,12799,7456,8757,11211,12555,NULL,NULL,5546,33619,FL,7200,0,920
382,0,11/22/2010,ADESA,2002,8,FORD,FOCUS,ZTS,4D SEDAN ZTS,SILVER,AUTO,1,Alloy,86341,AMERICAN,COMPACT,FORD,2718,3491,5407,6233,2908,3559,5541,6200,NULL,NULL,5546,33619,FL,4200,0,1543
383,0,11/22/2010,ADESA,2008,2,NISSAN,VERSA,S,4D HATCHBACK S,BLUE,AUTO,2,Covers,54421,TOP LINE ASIAN,COMPACT,OTHER,7597,8880,11463,12341,7052,7992,10452,11191,NULL,NULL,5546,33619,FL,7350,0,588
384,0,11/29/2010,ADESA,2001,9,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLUE,AUTO,1,Alloy,50456,AMERICAN,LARGE,GM,3011,4064,5678,6685,3320,4325,5792,6873,NO,GREEN,20928,33619,FL,5300,0,1800
385,0,11/29/2010,ADESA,2007,3,DODGE,CALIBER,Bas,4D WAGON,RED,AUTO,2,Covers,81646,AMERICAN,MEDIUM,CHRYSLER,6041,7388,9865,11110,6818,8230,10488,11582,NO,GREEN,20928,33619,FL,6200,0,983
386,0,11/29/2010,ADESA,2004,6,FORD,EXPLORER 2WD V6,XLS,4D SUV 4.0L FFV XLS,RED,AUTO,1,Alloy,77281,AMERICAN,MEDIUM SUV,FORD,4476,5796,8128,9434,4148,5143,7655,8549,NULL,NULL,20740,33619,FL,6350,0,1155
387,0,11/29/2010,ADESA,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,GREY,AUTO,2,Covers,61612,TOP LINE ASIAN,MEDIUM,OTHER,6062,7580,10392,11307,7483,8749,11267,12597,NULL,NULL,20928,33619,FL,8400,0,630
388,0,11/29/2010,ADESA,2007,3,FORD,TAURUS,SE,4D SEDAN SE,RED,AUTO,2,Covers,77861,AMERICAN,MEDIUM,FORD,5037,6068,9196,11079,5478,6851,8652,9938,NO,GREEN,20740,33619,FL,5350,0,920
389,0,11/29/2010,ADESA,2005,5,NISSAN,SENTRA,Bas,4D SEDAN 1.8,GOLD,AUTO,2,Covers,76659,TOP LINE ASIAN,COMPACT,OTHER,4307,5285,7815,8670,4494,5584,8130,8865,NO,GREEN,20740,33619,FL,5350,0,569
390,0,11/29/2010,ADESA,2009,1,PONTIAC,G6 V6,Bas,4D SEDAN,GREY,AUTO,1,Alloy,56849,AMERICAN,MEDIUM,GM,10045,11240,14118,15297,9774,11439,13314,15279,NULL,NULL,20740,33619,FL,8400,0,1003
391,0,11/29/2010,ADESA,2006,4,PONTIAC,G6 V6,Bas,4D SEDAN,BLUE,AUTO,2,Covers,84747,AMERICAN,MEDIUM,GM,5906,7176,9925,11271,6415,7923,9487,11454,NO,GREEN,20740,33619,FL,7250,0,1373
392,0,11/29/2010,ADESA,2008,2,FORD,FUSION V6,SEL,4D SEDAN SEL,SILVER,AUTO,1,Alloy,72090,AMERICAN,MEDIUM,FORD,12166,13895,15827,17468,13609,15435,16500,17782,NO,GREEN,20928,33619,FL,8600,0,1272
393,0,11/29/2010,ADESA,2008,2,DODGE,AVENGER V6,SXT,4D SEDAN SXT,SILVER,AUTO,1,Alloy,82820,AMERICAN,MEDIUM,CHRYSLER,9150,10342,13503,14548,9046,11054,13135,14738,NULL,NULL,20740,33619,FL,7800,0,1373
394,0,11/29/2010,ADESA,2003,7,DODGE,CARAVAN GRAND FWD V6,Spo,MINIVAN 3.8L SPORT,GREEN,AUTO,1,Alloy,80341,AMERICAN,VAN,CHRYSLER,3678,5124,6726,8404,3517,4656,6517,7778,NULL,NULL,20928,33619,FL,5700,0,2063
395,0,12/6/2010,ADESA,2004,6,CHEVROLET,MALIBU 4C,Bas,4D SEDAN,GREEN,AUTO,2,Covers,107810,AMERICAN,MEDIUM,GM,3627,4414,6446,7343,3670,4615,6777,7837,NULL,NULL,19619,33619,FL,3900,0,1290
396,0,12/6/2010,ADESA,2005,5,FORD,TAURUS,SE,4D SEDAN SE,SILVER,AUTO,2,Covers,110055,AMERICAN,MEDIUM,FORD,3223,4351,6588,7204,3835,5050,6588,7821,NO,GREEN,19619,33619,FL,4050,0,1216
397,0,12/6/2010,ADESA,2005,5,DODGE,DURANGO 2WD V6,SLT,4D SUV 3.7L SLT,BLUE,AUTO,1,Alloy,66708,AMERICAN,MEDIUM SUV,CHRYSLER,7182,8067,10572,11414,7612,9388,10797,12242,NULL,NULL,19619,33619,FL,9750,0,1118
398,0,12/6/2010,ADESA,2005,5,FORD,TAURUS,SE,4D SEDAN SE,WHITE,AUTO,1,Alloy,54760,AMERICAN,MEDIUM,FORD,3223,4351,6588,7204,3243,4465,6230,7736,NULL,NULL,19619,33619,FL,5650,0,754
399,0,12/6/2010,ADESA,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,BLACK,AUTO,2,Covers,73993,AMERICAN,MEDIUM,CHRYSLER,8007,8941,11641,12691,8134,9170,11840,12941,NO,GREEN,5546,33619,FL,7400,0,1155
400,0,12/6/2010,ADESA,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,WHITE,AUTO,1,Alloy,67795,AMERICAN,MEDIUM,CHRYSLER,4324,5305,7702,8793,4725,6114,7608,9225,NO,GREEN,5546,33619,FL,5900,0,1020
401,0,12/6/2010,ADESA,2005,5,FORD,FREESTAR FWD V6,SE,PASSENGER 3.9L LX,BLUE,AUTO,2,Covers,71585,AMERICAN,VAN,FORD,3229,4522,6392,8009,3298,4139,6102,7296,NO,GREEN,19619,33619,FL,5050,0,1506
402,0,12/6/2010,ADESA,2007,3,FORD,F150 PICKUP 2WD V8,STX,EXT CAB 4.6L FX2 SPORT,GREY,AUTO,1,Alloy,75031,AMERICAN,LARGE TRUCK,FORD,15245,17466,19061,20539,13962,17134,15911,19525,NULL,NULL,19619,33619,FL,8850,0,803
403,0,12/6/2010,ADESA,2005,5,VOLKSWAGEN,JETTA 5C,Bas,4D SEDAN PKG1,BEIGE,AUTO,1,Alloy,82617,OTHER,SPECIALTY,OTHER,5610,6858,9131,10634,6981,8373,10728,12122,NULL,NULL,19619,33619,FL,8000,0,1373
404,0,12/6/2010,ADESA,2006,4,CHRYSLER,SEBRING V6,GTC,2D CONVERTIBLE GTC,MAROON,AUTO,1,Alloy,62316,AMERICAN,MEDIUM,CHRYSLER,4462,5234,8334,9123,5372,6417,8728,9873,NO,GREEN,19619,33619,FL,6100,0,1118
405,0,12/6/2010,ADESA,2003,7,HYUNDAI,SONATA 4C,Bas,4D SEDAN,WHITE,AUTO,2,Covers,80896,OTHER ASIAN,MEDIUM,OTHER,2319,3313,5037,6069,2692,3554,5570,6153,NULL,NULL,5546,33619,FL,4900,0,1153
406,0,12/6/2010,ADESA,2004,6,TOYOTA,COROLLA,CE,4D SEDAN CE,RED,AUTO,3,Special,75149,TOP LINE ASIAN,COMPACT,OTHER,4784,5520,7462,8743,5166,6019,7820,9012,NO,GREEN,19619,33619,FL,6950,0,569
407,0,12/13/2010,ADESA,2006,4,DODGE,STRATUS V6,SXT,4D SEDAN SXT FFV,WHITE,AUTO,1,Alloy,76712,AMERICAN,MEDIUM,CHRYSLER,5969,6753,9307,9807,6091,8079,9702,11756,NO,GREEN,19638,33619,FL,5800,0,1389
408,0,12/13/2010,ADESA,2004,6,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 4.7L SLT,BLUE,AUTO,1,Alloy,81209,AMERICAN,LARGE TRUCK,CHRYSLER,6694,8396,10473,12270,6836,8359,11067,12291,NO,GREEN,19638,33619,FL,9100,0,983
409,0,12/13/2010,ADESA,2006,4,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.9L,GOLD,AUTO,1,Alloy,54790,AMERICAN,LARGE,GM,5998,7477,9119,11266,6647,8000,9419,11204,NO,GREEN,19638,33619,FL,7800,0,1500
410,0,12/13/2010,ADESA,2007,3,CHEVROLET,IMPALA,LS,4D SEDAN LS,BLACK,AUTO,2,Covers,86471,AMERICAN,LARGE,GM,7422,8636,10121,11687,7532,8862,11226,12617,NULL,NULL,19638,33619,FL,7400,0,2152
411,0,12/20/2010,ADESA,2003,7,GMC,ENVOY 2WD 6C,SLE,4D UTILITY 4.2L SLE,MAROON,AUTO,1,Alloy,84963,AMERICAN,MEDIUM SUV,GM,5760,6826,9243,10521,5587,6871,9489,10280,NO,GREEN,5546,33619,FL,7350,0,1543
412,1,12/20/2010,ADESA,2008,2,MAZDA,MAZDA3,i,MAZDA3 4D I SPORT,MAROON,AUTO,NULL,NULL,79092,OTHER ASIAN,MEDIUM,OTHER,9954,11579,13473,14781,10563,12549,14209,15895,NULL,NULL,5546,33619,FL,7500,0,1038
413,0,12/20/2010,ADESA,2003,7,FORD,WINDSTAR FWD V6,SE,4D PASSENGER 3.8L SE,BLUE,AUTO,1,Alloy,71227,AMERICAN,VAN,FORD,2881,3886,6015,6955,3284,4257,5913,6951,NO,GREEN,5546,33619,FL,5050,0,2157
414,0,12/20/2010,ADESA,2005,5,KIA,SPECTRA,EX,4D SEDAN EX,MAROON,AUTO,2,Covers,25830,OTHER ASIAN,MEDIUM,OTHER,3384,4491,6170,8136,3638,4681,6560,7436,NO,GREEN,5546,33619,FL,6050,0,462
415,1,12/20/2010,ADESA,2003,7,PONTIAC,VIBE,Bas,4D WAGON,SILVER,AUTO,2,Covers,64139,AMERICAN,MEDIUM,GM,3680,4673,6864,8224,3546,4644,6706,7941,NULL,NULL,5546,33619,FL,5650,0,833
416,1,12/20/2010,ADESA,2006,4,PONTIAC,G6 V6,GTP,4D SEDAN GTP,BLUE,AUTO,NULL,NULL,64407,AMERICAN,MEDIUM,GM,7533,8655,11299,12611,7105,9151,11066,13318,NULL,NULL,5546,33619,FL,7900,0,1118
417,1,12/20/2010,ADESA,2003,7,CHEVROLET,CAVALIER 4C,LS,4D SEDAN LS SPORT,SILVER,AUTO,1,Alloy,92537,AMERICAN,COMPACT,GM,1915,2761,4410,5314,0,0,0,0,NULL,NULL,5546,33619,FL,4550,0,1641
418,0,12/20/2010,ADESA,2005,5,BUICK,RENDEZVOUS FWD,CX,4D SUV CX,BLUE,AUTO,2,Covers,67744,AMERICAN,MEDIUM SUV,GM,5450,6610,9323,10401,4933,5783,9202,9665,NULL,NULL,5546,33619,FL,8150,0,3115
419,0,12/20/2010,ADESA,2005,5,SATURN,ION,3,4D SEDAN LEVEL 3,GREY,AUTO,1,Alloy,97346,AMERICAN,MEDIUM,GM,3806,4651,6770,7906,4918,6794,7846,9633,NO,GREEN,5546,33619,FL,5250,0,909
420,0,12/20/2010,ADESA,2006,4,DODGE,DURANGO 2WD V8,Adv,4D SUV 4.7L ADVENTURER,RED,AUTO,1,Alloy,95055,AMERICAN,MEDIUM SUV,CHRYSLER,9883,10942,14569,15702,8433,10390,13866,17083,NO,GREEN,5546,33619,FL,9550,0,1630
421,0,12/20/2010,ADESA,2004,6,CHEVROLET,TRAILBLAZER 2WD 6C,Nor,4D SUV 4.2L LS,BLACK,AUTO,1,Alloy,63944,AMERICAN,MEDIUM SUV,GM,5255,6582,8544,10006,5901,7013,9610,11060,NO,GREEN,5546,33619,FL,7950,0,1020
422,0,12/20/2010,ADESA,2005,5,KIA,RIO,Bas,4D SEDAN,WHITE,AUTO,2,Covers,82712,OTHER ASIAN,COMPACT,OTHER,2026,2821,4907,6833,2578,3479,5960,6859,NO,GREEN,5546,33619,FL,4150,0,594
423,0,12/20/2010,ADESA,2008,2,FORD,F150 PICKUP 2WD V8,XL,EXT CAB 4.6L FX2 SPORT,GREY,AUTO,1,Alloy,82010,AMERICAN,LARGE TRUCK,FORD,17110,18927,21858,23457,16043,18461,20551,22416,NO,GREEN,5546,33619,FL,9100,0,853
424,0,12/20/2010,ADESA,2005,5,CHEVROLET,MALIBU V6,Bas,4D SEDAN,BLUE,AUTO,2,Covers,70235,AMERICAN,MEDIUM,GM,4881,6445,8253,10466,3464,4138,6959,7766,NULL,NULL,5546,33619,FL,6250,0,1272
425,0,12/20/2010,ADESA,2005,5,FORD,TAURUS,SE,4D SEDAN SE FFV,GREY,AUTO,1,Alloy,66699,AMERICAN,MEDIUM,FORD,4401,6056,7593,9181,3848,5203,7121,8084,NO,GREEN,5546,33619,FL,5500,0,825
426,0,12/20/2010,ADESA,2005,5,CHEVROLET,CAVALIER 4C,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,86495,AMERICAN,COMPACT,GM,3054,4067,5772,6526,3603,4561,6679,8079,NO,GREEN,5546,33619,FL,3550,0,1243
427,1,2/18/2009,ADESA,2005,4,MERCURY,SABLE 3.0L V6 EFI,GS,4D SEDAN GS,MAROON,AUTO,2,Covers,52492,AMERICAN,MEDIUM,FORD,3885,4913,4696,5806,NULL,NULL,NULL,NULL,NULL,NULL,20740,20166,VA,4985,0,754
428,0,2/18/2009,ADESA,2005,4,CHRYSLER,PACIFICA FWD 3.5L V6,Tou,4D SPORT,WHITE,AUTO,1,Alloy,62529,AMERICAN,CROSSOVER,CHRYSLER,6552,7813,7576,8938,6859,7868,7908,8997,NULL,NULL,20740,20166,VA,7825,0,1215
429,0,2/18/2009,ADESA,2006,3,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,GREY,AUTO,2,Covers,68473,AMERICAN,LARGE,GM,6707,7760,7744,8881,6921,7918,7975,9051,NULL,NULL,20740,20166,VA,6810,0,1703
430,0,2/18/2009,ADESA,2005,4,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN,BLACK,AUTO,1,Alloy,40556,AMERICAN,COMPACT,GM,4792,5990,5675,6969,4517,5423,5378,6357,NULL,NULL,20740,20166,VA,6100,0,623
431,0,2/18/2009,ADESA,2003,6,KIA,SORENTO 4WD 3.5L V6,EX,4D SPORT UTILITY EX,BLUE,AUTO,1,Alloy,69946,OTHER ASIAN,MEDIUM SUV,OTHER,4107,4728,4936,5606,3768,4950,4569,5846,NULL,NULL,20740,20166,VA,7625,0,1906
432,1,8/19/2009,ADESA,2007,2,CHEVROLET,UPLANDER FWD V6 3.9L,LS,PASSENGER EXT 3.5L,GREY,AUTO,1,Alloy,81858,AMERICAN,VAN,GM,0,0,0,0,0,0,0,0,NULL,NULL,17675,20166,VA,6985,0,2282
433,0,8/19/2009,ADESA,2004,5,CHEVROLET,VENTURE AWD V6,LT,PASSENGER EXT 3.4L LS,BEIGE,AUTO,1,Alloy,81835,AMERICAN,VAN,GM,5650,6675,6602,7709,5650,6675,6602,7709,NULL,NULL,17675,20166,VA,5245,0,6519
434,1,8/19/2009,ADESA,2003,6,FORD,EXPEDITION 4WD V8 5.,Edd,4D SUV 5.4L EDDIE BAUER,WHITE,AUTO,NULL,NULL,85629,AMERICAN,LARGE SUV,FORD,8768,10655,9969,12007,8768,10655,9969,12007,NULL,NULL,17675,20166,VA,10290,0,1803
435,0,8/19/2009,ADESA,2004,5,CHEVROLET,TRACKER 4WD V6 2.5L,Bas,4D SUV HARDTOP 2.5L,GREEN,AUTO,1,Alloy,53292,AMERICAN,SMALL SUV,GM,5884,7207,6855,8284,4607,5401,7976,8623,NULL,NULL,17675,20166,VA,6255,0,1003
436,1,8/19/2009,ADESA,2005,4,CHEVROLET,MALIBU V6 3.5L V6 SF,LS,4D SEDAN LS,GREY,AUTO,1,Alloy,80531,AMERICAN,MEDIUM,GM,5497,7070,6437,8136,5215,6837,6132,7884,NULL,NULL,17675,20166,VA,5475,0,1373
437,0,8/19/2009,ADESA,2005,4,FORD,MUSTANG V6 4.0L V6 E,Bas,2D COUPE,BLUE,AUTO,1,Alloy,73576,AMERICAN,SPORTS,FORD,8780,10177,9982,11491,7870,9315,9000,10560,NULL,NULL,17675,20166,VA,9005,0,803
438,0,8/19/2009,ADESA,2004,5,JEEP,LIBERTY 4WD V6 3.7L,Spo,4D SUV,BLACK,AUTO,1,Alloy,61524,AMERICAN,SMALL SUV,CHRYSLER,6539,7971,7562,9109,6304,7620,7308,8730,NULL,NULL,17675,20166,VA,7465,0,825
439,1,8/19/2009,ADESA,2002,7,OLDSMOBILE,BRAVADA AWD V6 4.2L,,4D SUV 4.2L,BLACK,AUTO,NULL,NULL,64381,AMERICAN,MEDIUM SUV,GM,4747,5928,5627,6902,4747,5928,5627,6902,NULL,NULL,17675,20166,VA,7495,0,2003
440,1,8/19/2009,ADESA,2005,4,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,GOLD,AUTO,2,Covers,82007,AMERICAN,LARGE,GM,4602,6026,5470,7008,4267,5737,5108,6696,NULL,NULL,17675,20166,VA,4665,0,2152
441,0,8/19/2009,ADESA,2003,6,FORD,EXPEDITION 4WD V8 5.,XLT,4D SUV 5.4L XLT,WHITE,AUTO,1,Alloy,95657,AMERICAN,LARGE SUV,FORD,7884,9333,9015,10580,6833,8264,10788,11859,NULL,NULL,17675,20166,VA,8505,0,1930
